step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,66.00,0.5714,38,17,27.50,0.1739,0.1533,1.5827,0.0000,0,0,false
1,96.00,68.00,0.5714,37,16,26.50,0.1713,0.1490,1.5827,0.0000,43,0,false
2,94.00,70.00,0.5714,36,15,25.50,0.1590,0.1502,1.5827,0.0000,41,0,false
3,92.00,68.00,0.5714,35,14,24.50,0.1534,0.1518,1.5827,0.0000,36,0,false
4,92.00,72.00,0.5714,34,13,23.50,0.1341,0.1478,1.5827,0.0000,30,0,false
5,94.00,76.00,0.5714,33,12,22.50,0.1312,0.1456,1.5827,0.0000,27,0,false
6,86.00,76.00,0.5714,32,11,21.50,0.1301,0.1449,1.5827,0.0000,26,0,false
7,90.00,76.00,0.5714,31,10,20.50,0.1301,0.1440,1.5827,0.0000,26,0,false
8,90.00,76.00,0.5714,30,9,19.50,0.1289,0.1433,1.5827,0.0000,26,0,false
9,90.00,76.00,0.5714,29,8,18.50,0.1289,0.1417,1.5827,0.4690,26,0,false
10,88.00,76.00,0.5714,28,7,17.50,0.1250,0.1408,1.5827,0.7219,26,0,false
11,90.00,76.00,0.5714,27,6,16.50,0.1238,0.1377,1.5827,0.7219,26,0,false
12,88.00,76.00,0.5714,26,5,15.50,0.1200,0.1355,1.5827,0.7219,24,0,false
13,84.00,74.00,0.5714,25,4,14.50,0.1200,0.1322,1.5827,0.8813,23,0,false
14,82.00,78.00,0.5714,24,3,13.50,0.1036,0.1277,1.5827,0.8813,23,0,false
15,78.00,76.00,0.5918,23,3,13.00,0.1009,0.1245,1.5827,0.8813,20,0,false
16,84.00,78.00,0.6122,22,3,12.50,0.0914,0.1158,1.5827,0.9710,20,0,false
17,82.00,74.00,0.6327,21,3,12.00,0.0864,0.1061,1.5827,1.0000,20,0,false
18,82.00,80.00,0.6531,20,3,11.50,0.0778,0.1044,1.5827,0.9710,19,0,false
19,84.00,78.00,0.6735,19,3,11.00,0.0764,0.1017,1.5827,0.9710,14,0,false
20,80.00,80.00,0.6939,18,3,10.50,0.0696,0.0949,1.5827,0.9710,14,0,false
21,78.00,80.00,0.7143,17,3,10.00,0.0605,0.0855,1.5827,0.9710,14,0,false
22,76.00,88.00,0.7347,16,3,9.50,0.0489,0.0794,1.5827,0.9710,13,0,false
23,80.00,90.00,0.7551,15,3,9.00,0.0404,0.0680,1.5827,0.9710,9,0,false
24,80.00,92.00,0.7755,14,3,8.50,0.0313,0.0563,1.5827,0.9710,9,0,false
25,88.00,94.00,0.7959,13,3,8.00,0.0251,0.0517,1.5827,0.9710,5,0,false
26,90.00,98.00,0.8163,12,3,7.50,0.0196,0.0409,1.5827,0.9710,4,0,false
27,90.00,98.00,0.8367,11,3,7.00,0.0190,0.0363,1.5827,0.9710,4,0,false
28,86.00,96.00,0.8571,10,3,6.50,0.0170,0.0325,1.5827,0.9710,4,0,false
29,88.00,100.00,0.8776,9,3,6.00,0.0108,0.0252,1.5827,1.3610,2,0,false
30,88.00,100.00,0.8776,9,3,6.00,0.0108,0.0247,1.5827,1.3610,1,0,false
31,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,1,0,false
32,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,1,false
33,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,2,false
34,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,3,false
35,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,4,false
36,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,5,false
37,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,6,false
38,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,7,false
39,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,8,false
40,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,9,false
41,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,10,false
42,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,11,false
43,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,12,false
44,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,13,false
45,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,14,false
46,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,15,false
47,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,16,false
48,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,17,false
49,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,18,false
50,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,19,false
51,88.00,100.00,0.8776,9,3,6.00,0.0102,0.0248,1.5827,1.3610,0,20,true
