step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,56.00,0.3673,48,17,32.50,0.1833,0.1591,1.5827,0.0000,0,0,false
1,98.00,52.00,0.3673,47,16,31.50,0.1909,0.1592,1.5827,0.0000,45,0,false
2,94.00,56.00,0.3673,46,15,30.50,0.1875,0.1614,1.5827,0.0000,45,0,false
3,96.00,58.00,0.3673,45,14,29.50,0.1767,0.1575,1.5827,0.0000,44,0,false
4,96.00,58.00,0.3673,44,13,28.50,0.1726,0.1555,1.5827,0.0000,41,0,false
5,96.00,58.00,0.3673,43,12,27.50,0.1685,0.1505,1.5827,0.0000,37,0,false
6,92.00,56.00,0.3673,42,11,26.50,0.1646,0.1450,1.5827,0.0000,37,0,false
7,88.00,62.00,0.3673,41,10,25.50,0.1471,0.1420,1.5827,0.0000,34,0,false
8,86.00,60.00,0.3673,40,9,24.50,0.1432,0.1368,1.5827,0.0000,33,0,false
9,88.00,62.00,0.3673,39,8,23.50,0.1285,0.1283,1.5827,0.4690,33,0,false
10,84.00,66.00,0.3673,38,7,22.50,0.1121,0.1202,1.5827,0.7219,30,0,false
11,80.00,64.00,0.3673,37,6,21.50,0.1094,0.1170,1.5827,0.8813,29,0,false
12,82.00,66.00,0.3673,36,5,20.50,0.0931,0.1067,1.5827,0.9710,29,0,false
13,90.00,72.00,0.3878,35,5,20.00,0.0836,0.0995,1.5827,0.9710,24,0,false
14,88.00,74.00,0.4082,34,5,19.50,0.0737,0.0936,1.5827,0.9710,24,0,false
15,86.00,76.00,0.4286,33,5,19.00,0.0655,0.0871,1.5827,0.9710,21,0,false
16,88.00,78.00,0.4490,32,5,18.50,0.0621,0.0827,1.5827,0.9710,18,0,false
17,84.00,80.00,0.4694,31,5,18.00,0.0561,0.0772,1.5827,0.9710,17,0,false
18,82.00,84.00,0.4898,30,5,17.50,0.0497,0.0703,1.5827,0.9710,15,0,false
19,84.00,82.00,0.5102,29,5,17.00,0.0446,0.0642,1.5827,0.9710,15,0,false
20,86.00,90.00,0.5306,28,5,16.50,0.0340,0.0564,1.5827,0.9710,14,0,false
21,88.00,90.00,0.5510,27,5,16.00,0.0289,0.0511,1.5827,0.9710,7,0,false
22,82.00,92.00,0.5714,26,5,15.50,0.0289,0.0495,1.5827,0.9710,5,0,false
23,78.00,90.00,0.5918,25,5,15.00,0.0272,0.0476,1.5827,0.9710,5,0,false
24,86.00,94.00,0.6122,24,5,14.50,0.0204,0.0397,1.5827,0.9710,5,0,false
25,80.00,94.00,0.6327,23,5,14.00,0.0204,0.0397,1.5827,0.9710,2,0,false
26,80.00,94.00,0.6531,22,5,13.50,0.0198,0.0391,1.5827,0.9710,2,0,false
27,86.00,94.00,0.6735,21,5,13.00,0.0193,0.0377,1.5827,0.9710,2,0,false
28,86.00,94.00,0.6939,20,5,12.50,0.0193,0.0368,1.5827,0.9710,2,0,false
29,82.00,94.00,0.7143,19,5,12.00,0.0193,0.0368,1.5827,0.9710,2,0,false
30,76.00,92.00,0.7347,18,5,11.50,0.0193,0.0368,1.5827,0.9710,2,0,false
31,84.00,96.00,0.7551,17,5,11.00,0.0147,0.0317,1.5827,0.9710,2,0,false
32,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,1,0,false
33,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,1,false
34,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,2,false
35,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,3,false
36,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,4,false
37,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,5,false
38,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,6,false
39,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,7,false
40,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,8,false
41,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,9,false
42,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,10,false
43,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,11,false
44,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,12,false
45,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,13,false
46,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,14,false
47,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,15,false
48,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,16,false
49,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,17,false
50,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,18,false
51,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,19,false
52,88.00,100.00,0.7755,16,5,10.50,0.0102,0.0248,1.5827,0.9710,0,20,true
